item_name,hour,day_of_week,is_weekend,is_holiday,freshness,inventory,price,temperature,is_rainy,sales_last_1h,sales_yesterday_same_hour,sales_last_week_same_hour,sales_next_hour
草莓,11,2,0,0,0.738,294.54,34.0,24.0,0,0.18,0.91,1.01,0.65
葡萄,11,2,0,0,0.841,281.67,14.0,29.2,0,0.47,2.64,2.45,3.08
西瓜,11,2,0,0,0.965,180.93,4.2,30.2,0,15.3,41.68,13.62,16.07
西红柿,11,2,0,0,0.929,246.48,11.7,31.5,1,5.23,5.91,11.06,3.64
香蕉,11,2,0,0,0.874,277.43,8.0,27.4,0,1.21,9.55,2.47,1.9
黄瓜,11,2,0,0,0.949,255.77,9.1,29.3,1,6.63,7.62,10.08,10.24
土豆,12,2,0,0,0.992,157.92,2.8,30.6,0,19.22,15.76,34.07,16.37
芒果,12,2,0,0,0.726,282.52,15.0,29.0,0,2.43,3.63,1.11,2.31
苹果,12,2,0,0,0.961,266.89,8.4,28.5,0,5.1,6.76,11.83,2.68
草莓,12,2,0,0,0.656,293.89,40.0,28.7,0,0.89,1.4,0.78,0.93
葡萄,12,2,0,0,0.788,278.59,14.0,33.1,0,4.27,2.76,1.42,0.38
西瓜,12,2,0,0,0.956,164.86,6.9,29.8,0,42.38,8.47,27.18,6.7
西红柿,12,2,0,0,0.91,242.84,10.35,31.4,0,2.31,8.37,6.94,3.16
香蕉,12,2,0,0,0.844,275.53,10.4,27.8,0,5.33,6.1,4.16,3.94
黄瓜,12,2,0,0,0.936,245.53,5.95,29.1,0,2.62,9.63,9.18,2.25
土豆,13,2,0,0,0.991,141.55,3.4,28.4,0,42.3,13.21,3.36,9.68
芒果,13,2,0,0,0.663,280.21,10.5,30.0,0,2.53,0.55,1.54,1.24
苹果,13,2,0,0,0.953,264.21,13.8,30.0,0,7.86,1.78,4.44,1.11
草莓,13,2,0,0,0.591,292.96,24.0,25.9,0,0.65,0.39,0.87,0.2
葡萄,13,2,0,0,0.751,278.21,26.0,26.9,0,3.08,0.71,1.59,0.8
西瓜,13,2,0,0,0.948,158.16,7.8,29.3,0,16.07,16.13,8.05,11.77
西红柿,13,2,0,0,0.895,239.68,9.0,27.1,1,3.64,7.98,7.17,3.5
香蕉,13,2,0,0,0.809,271.59,8.0,31.1,0,1.9,4.84,5.49,2.11
黄瓜,13,2,0,0,0.922,243.28,9.1,32.9,1,10.24,4.39,2.53,1.81
土豆,14,2,0,0,0.989,131.87,4.0,31.2,1,16.37,3.54,11.07,17.43
芒果,14,2,0,0,0.6,278.97,10.5,30.0,0,2.31,1.35,1.15,1.2
苹果,14,2,0,0,0.944,263.1,15.6,32.3,0,2.68,0.75,0.89,1.9
草莓,14,2,0,0,0.493,292.76,24.0,31.3,1,0.93,0.18,0.34,0.18
葡萄,14,2,0,0,0.704,277.41,17.0,30.8,0,0.38,0.81,0.69,1.23
西瓜,14,2,0,0,0.94,146.39,6.0,28.9,0,6.7,27.58,11.91,12.32
西红柿,14,2,0,0,0.881,236.18,9.0,25.5,0,3.16,3.43,1.43,5.09
香蕉,14,2,0,0,0.776,269.48,8.0,29.1,0,3.94,1.89,1.19,2.89
黄瓜,14,2,0,0,0.906,241.47,9.1,35.3,0,2.25,4.13,5.99,3.23
土豆,15,2,0,0,0.988,114.44,2.8,29.4,0,9.68,7.4,13.51,27.4
芒果,15,2,0,0,0.545,277.77,9.0,28.2,0,1.24,1.24,0.81,2.15
苹果,15,2,0,0,0.937,261.2,12.0,28.3,0,1.11,2.83,1.79,15.75
草莓,15,2,0,0,0.419,292.58,24.0,27.3,1,0.2,0.36,0.18,0.52
葡萄,15,2,0,0,0.666,276.18,14.0,27.1,0,0.8,0.66,0.62,2.62
西瓜,15,2,0,0,0.932,134.07,6.0,28.2,0,11.77,19.21,6.06,37.0
西红柿,15,2,0,0,0.864,231.09,7.65,28.5,0,3.5,4.53,2.06,8.01
香蕉,15,2,0,0,0.739,266.59,5.6,32.2,0,2.11,0.9,1.98,2.77
黄瓜,15,2,0,0,0.895,238.24,7.0,26.3,0,1.81,2.4,4.2,4.27
土豆,16,2,0,0,0.986,87.04,3.4,27.5,1,17.43,28.03,22.66,70.9
芒果,16,2,0,0,0.476,275.62,9.0,31.6,0,1.2,3.05,3.39,2.34
苹果,16,2,0,0,0.929,245.45,8.4,30.6,0,1.9,12.11,16.27,18.92
草莓,16,2,0,0,0.335,292.06,24.0,29.0,0,0.18,0.28,0.18,0.46
葡萄,16,2,0,0,0.618,273.56,17.0,31.5,0,1.23,1.65,2.21,4.71
西瓜,16,2,0,0,0.924,97.07,6.0,27.6,0,12.32,44.59,45.39,4.51
西红柿,16,2,0,0,0.846,223.08,9.0,31.1,0,5.09,10.65,6.07,19.87
香蕉,16,2,0,0,0.712,263.82,9.2,26.4,0,2.89,4.36,2.23,11.21
黄瓜,16,2,0,0,0.882,233.97,9.1,28.9,1,3.23,3.54,10.38,9.57
土豆,17,2,0,0,0.985,16.14,2.8,26.2,0,27.4,12.36,62.57,16.14
芒果,17,2,0,0,0.421,273.28,9.0,28.2,0,2.15,3.03,4.77,0.87
苹果,17,2,0,0,0.921,226.53,8.4,28.5,0,15.75,7.29,10.85,7.16
草莓,17,2,0,0,0.255,291.6,24.0,28.3,0,0.52,0.28,0.54,0.18
葡萄,17,2,0,0,0.586,268.85,12.0,24.7,0,2.62,5.28,5.17,1.29
西瓜,17,2,0,0,0.917,92.56,7.8,24.5,1,37.0,26.51,16.72,33.49
西红柿,17,2,0,0,0.831,203.21,6.3,27.0,0,8.01,11.26,20.81,11.12
香蕉,17,2,0,0,0.686,252.61,5.6,25.5,0,2.77,3.98,7.23,4.47
黄瓜,17,2,0,0,0.87,224.4,8.05,27.6,0,4.27,15.3,20.97,9.48
土豆,18,2,0,0,0.984,0.0,4.0,24.1,0,70.9,25.67,38.94,0.0
芒果,18,2,0,0,0.375,272.41,9.0,25.6,1,2.34,2.59,3.9,2.01
苹果,18,2,0,0,0.913,219.37,8.4,29.0,1,18.92,19.87,4.45,6.04
草莓,18,2,0,0,0.173,291.42,24.0,28.8,0,0.46,0.26,0.29,0.18
葡萄,18,2,0,0,0.536,267.56,12.0,31.9,1,4.71,3.38,5.38,2.06
西瓜,18,2,0,0,0.91,59.07,4.2,26.3,1,4.51,35.08,83.32,41.71
西红柿,18,2,0,0,0.814,192.09,9.0,28.4,0,19.87,13.03,7.7,7.49
香蕉,18,2,0,0,0.659,248.14,9.2,26.4,0,11.21,5.24,5.78,1.3
黄瓜,18,2,0,0,0.858,214.92,8.05,27.1,0,9.57,4.74,17.08,11.15
土豆,19,2,0,0,0.982,0.0,2.8,26.8,1,16.14,33.13,7.12,0.0
芒果,19,2,0,0,0.351,270.4,9.0,19.6,0,0.87,1.99,1.29,1.48
苹果,19,2,0,0,0.907,213.33,13.8,26.4,0,7.16,13.95,7.9,11.21
草莓,19,2,0,0,0.1,291.24,24.0,31.0,0,0.18,0.18,0.2,0.18
葡萄,19,2,0,0,0.509,265.5,12.0,22.8,0,1.29,3.54,4.86,1.77
西瓜,19,2,0,0,0.901,17.36,6.9,29.9,0,33.49,10.05,22.59,17.36
西红柿,19,2,0,0,0.804,184.6,9.0,20.9,0,11.12,12.25,8.07,14.97
香蕉,19,2,0,0,0.633,246.84,10.4,25.8,0,4.47,4.02,6.32,7.06
黄瓜,19,2,0,0,0.847,203.77,8.05,27.1,0,9.48,15.77,25.41,23.37
土豆,20,2,0,0,0.981,0.0,2.4,19.4,1,0.0,45.02,0.0,0.0
芒果,20,2,0,0,0.324,268.92,9.0,20.5,0,2.01,1.35,2.28,0.53
苹果,20,2,0,0,0.901,202.12,7.2,20.9,0,6.04,14.19,15.2,5.3
草莓,20,2,0,0,0.1,291.06,24.0,21.9,0,0.18,0.18,0.21,0.18
葡萄,20,2,0,0,0.484,263.73,12.0,22.0,0,2.06,2.3,3.03,0.61
西瓜,20,2,0,0,0.894,0.0,3.6,26.1,0,41.71,5.82,31.74,0.0
西红柿,20,2,0,0,0.79,169.63,5.4,24.5,0,7.49,13.09,11.28,5.98
香蕉,20,2,0,0,0.614,239.78,4.8,22.1,0,1.3,7.78,11.11,2.43
黄瓜,20,2,0,0,0.838,180.4,4.2,21.3,0,11.15,18.1,26.22,7.03
土豆,21,2,0,0,0.981,0.0,2.4,18.4,0,0.0,14.78,0.0,0.0
芒果,21,2,0,0,0.294,268.39,9.0,21.3,0,1.48,0.53,0.53,0.03
苹果,21,2,0,0,0.896,196.82,7.2,19.8,0,11.21,4.92,4.53,0.0
草莓,21,2,0,0,0.1,290.88,24.0,20.4,0,0.18,0.18,0.18,0.0
葡萄,21,2,0,0,0.461,263.12,12.0,21.3,0,1.77,0.56,0.38,0.13
西瓜,21,2,0,0,0.889,0.0,3.6,19.4,0,17.36,0.0,0.0,0.0
西红柿,21,2,0,0,0.775,163.65,5.4,26.5,0,14.97,5.41,6.08,0.24
香蕉,21,2,0,0,0.599,237.35,4.8,20.1,0,7.06,2.26,2.96,0.0
黄瓜,21,2,0,0,0.831,173.37,4.2,18.2,0,23.37,6.69,4.96,0.0
土豆,22,2,0,0,0.98,0.0,2.4,20.6,0,0.0,0.0,0.0,0.0
芒果,22,2,0,0,0.267,268.36,9.0,20.5,0,0.53,0.0,0.0,0.0
苹果,22,2,0,0,0.892,196.82,7.2,17.8,1,5.3,0.01,0.0,0.0
草莓,22,2,0,0,0.1,290.88,24.0,18.3,1,0.18,0.0,0.0,0.12
葡萄,22,2,0,0,0.446,262.99,12.0,18.0,0,0.61,0.0,0.0,0.0
西瓜,22,2,0,0,0.884,0.0,3.6,18.9,0,0.0,0.0,0.0,0.0
西红柿,22,2,0,0,0.764,163.41,5.4,22.1,0,5.98,0.0,0.0,0.0
香蕉,22,2,0,0,0.588,237.35,4.8,18.0,0,2.43,0.0,0.0,0.0
黄瓜,22,2,0,0,0.826,173.37,4.2,14.7,0,7.03,0.0,0.0,0.0
土豆,23,2,0,0,0.979,0.0,2.4,14.6,1,0.0,0.0,0.0,0.0
芒果,23,2,0,0,0.241,268.36,9.0,20.5,0,0.03,0.0,0.0,0.0
苹果,23,2,0,0,0.888,196.82,7.2,17.0,0,0.0,0.0,0.0,0.11
草莓,23,2,0,0,0.1,290.76,24.0,20.5,0,0.0,0.0,0.0,0.0
葡萄,23,2,0,0,0.432,262.99,12.0,17.3,0,0.13,0.0,0.0,0.0
西瓜,23,2,0,0,0.881,0.0,3.6,14.5,0,0.0,0.0,0.0,0.0
西红柿,23,2,0,0,0.755,163.41,5.4,18.0,0,0.24,0.0,0.0,0.0
香蕉,23,2,0,0,0.579,237.35,4.8,16.6,0,0.0,0.0,0.0,0.0
黄瓜,23,2,0,0,0.819,173.37,4.2,17.5,0,0.0,0.0,0.06,0.0
土豆,0,3,0,0,0.978,0.0,3.4,16.3,0,0.0,0.0,0.0,0.0
芒果,0,3,0,0,0.224,268.36,9.0,17.7,0,0.0,0.0,0.0,0.0
苹果,0,3,0,0,0.884,196.71,12.0,16.2,0,0.0,0.0,0.0,0.0
草莓,0,3,0,0,0.1,290.76,24.0,12.6,0,0.12,0.0,0.0,0.0
葡萄,0,3,0,0,0.424,262.99,12.0,15.3,0,0.0,0.0,0.0,0.0
西瓜,0,3,0,0,0.878,0.0,6.0,16.6,0,0.0,0.0,0.0,0.0
西红柿,0,3,0,0,0.747,163.41,9.0,17.2,0,0.0,0.12,0.0,0.0
香蕉,0,3,0,0,0.573,237.35,4.8,15.2,0,0.0,0.0,0.1,0.0
黄瓜,0,3,0,0,0.81,173.37,7.0,22.2,0,0.0,0.07,0.0,0.0
土豆,1,3,0,0,0.977,0.0,4.6,16.0,0,0.0,0.0,0.0,0.0
芒果,1,3,0,0,0.216,268.36,9.0,15.5,0,0.0,0.0,0.0,0.12
苹果,1,3,0,0,0.881,196.71,12.0,14.5,0,0.11,0.0,0.0,0.0
草莓,1,3,0,0,0.1,290.76,24.0,14.0,0,0.0,0.0,0.0,0.0
葡萄,1,3,0,0,0.411,262.99,12.0,17.4,0,0.0,0.0,0.0,0.0
西瓜,1,3,0,0,0.875,0.0,6.9,14.3,0,0.0,0.0,0.0,0.0
西红柿,1,3,0,0,0.743,163.41,9.0,12.2,0,0.0,0.0,0.0,0.0
香蕉,1,3,0,0,0.568,237.35,4.8,14.8,0,0.0,0.0,0.24,0.0
黄瓜,1,3,0,0,0.805,173.37,8.05,13.2,1,0.0,0.0,0.2,0.0
土豆,2,3,0,0,0.976,0.0,4.6,16.5,0,0.0,0.01,0.0,0.0
芒果,2,3,0,0,0.199,268.24,9.0,17.8,0,0.0,0.0,0.0,0.0
苹果,2,3,0,0,0.878,196.71,12.0,13.4,0,0.0,0.0,0.0,0.0
草莓,2,3,0,0,0.1,290.76,24.0,12.1,1,0.0,0.0,0.0,0.0
葡萄,2,3,0,0,0.407,262.99,12.0,9.9,0,0.0,0.0,0.0,0.0
西瓜,2,3,0,0,0.872,0.0,5.1,14.7,0,0.0,0.0,0.0,0.0
西红柿,2,3,0,0,0.735,163.41,9.0,17.8,0,0.0,0.0,0.0,0.15
香蕉,2,3,0,0,0.565,237.35,4.8,13.4,0,0.0,0.0,0.0,0.0
黄瓜,2,3,0,0,0.8,173.37,8.05,15.2,1,0.0,0.0,0.0,0.01
土豆,3,3,0,0,0.976,0.0,4.6,16.4,0,0.0,0.0,0.0,0.0
芒果,3,3,0,0,0.19,268.24,9.0,15.7,0,0.12,0.0,0.0,0.0
苹果,3,3,0,0,0.874,196.71,12.0,15.1,0,0.0,0.0,0.08,0.0
草莓,3,3,0,0,0.1,290.76,24.0,16.6,1,0.0,0.0,0.0,0.0
葡萄,3,3,0,0,0.399,262.99,12.0,15.1,0,0.0,0.0,0.0,0.0
西瓜,3,3,0,0,0.87,0.0,6.0,12.6,0,0.0,0.0,0.0,0.0
西红柿,3,3,0,0,0.732,163.26,6.3,11.0,1,0.0,0.0,0.0,0.0
香蕉,3,3,0,0,0.562,237.35,4.8,12.7,0,0.0,0.0,0.1,0.0
黄瓜,3,3,0,0,0.797,173.36,7.0,9.4,0,0.0,0.0,0.0,0.0
土豆,4,3,0,0,0.975,0.0,5.2,16.0,0,0.0,0.0,0.0,0.0
芒果,4,3,0,0,0.163,268.24,9.0,20.6,0,0.0,0.0,0.0,0.0
苹果,4,3,0,0,0.87,196.71,8.4,17.1,0,0.0,0.0,0.0,0.0
草莓,4,3,0,0,0.1,290.76,24.0,18.7,0,0.0,0.0,0.0,0.0
葡萄,4,3,0,0,0.384,262.99,12.0,17.9,1,0.0,0.0,0.0,0.0
西瓜,4,3,0,0,0.866,0.0,6.0,16.6,0,0.0,0.0,0.0,0.0
西红柿,4,3,0,0,0.724,163.26,9.0,17.1,0,0.15,0.0,0.0,0.0
香蕉,4,3,0,0,0.558,237.35,4.8,14.2,0,0.0,0.0,0.0,0.0
黄瓜,4,3,0,0,0.792,173.36,4.9,15.1,0,0.01,0.0,0.0,0.0
土豆,5,3,0,0,0.974,0.0,2.8,15.4,1,0.0,0.0,0.0,3.59
芒果,5,3,0,0,0.146,268.24,9.0,17.8,1,0.0,0.0,0.0,3.12
苹果,5,3,0,0,0.865,196.71,8.4,18.8,0,0.0,0.0,0.0,3.83
草莓,5,3,0,0,0.1,290.76,24.0,20.5,0,0.0,0.0,0.12,0.68
葡萄,5,3,0,0,0.368,262.99,12.0,18.5,1,0.0,0.0,0.0,1.56
西瓜,5,3,0,0,0.862,0.0,6.0,17.5,0,0.0,0.0,0.0,2.79
西红柿,5,3,0,0,0.715,163.26,9.0,18.1,0,0.0,0.0,0.0,5.84
香蕉,5,3,0,0,0.551,237.35,4.8,15.9,0,0.0,0.0,0.0,2.16
黄瓜,5,3,0,0,0.785,173.36,8.05,17.2,0,0.0,0.0,0.0,5.35
土豆,6,3,0,0,1.0,296.41,5.2,14.8,0,0.0,10.26,3.43,34.83
芒果,6,3,0,0,1.0,296.88,10.5,15.6,0,0.0,2.79,0.62,8.8
苹果,6,3,0,0,1.0,296.17,8.4,19.9,0,0.0,2.8,2.65,6.21
草莓,6,3,0,0,1.0,299.32,40.0,14.7,0,0.0,0.24,0.29,1.33
葡萄,6,3,0,0,1.0,298.44,20.0,16.0,0,0.0,3.08,1.88,2.78
西瓜,6,3,0,0,1.0,297.21,7.8,18.4,0,0.0,13.15,2.02,2.45
西红柿,6,3,0,0,1.0,294.16,9.0,20.6,0,0.0,6.67,2.84,6.41
香蕉,6,3,0,0,1.0,297.84,9.2,17.2,0,0.0,4.53,4.91,13.53
黄瓜,6,3,0,0,1.0,294.65,7.0,19.8,0,0.0,4.95,3.84,7.33
土豆,7,3,0,0,0.999,261.58,2.8,22.5,1,3.59,20.89,16.46,18.4
芒果,7,3,0,0,0.971,288.08,10.5,21.0,0,3.12,4.25,2.33,8.53
苹果,7,3,0,0,0.994,289.96,12.0,22.5,0,3.83,1.7,5.47,8.62
草莓,7,3,0,0,0.977,297.99,40.0,18.9,0,0.68,1.55,1.35,3.08
葡萄,7,3,0,0,0.974,295.66,20.0,22.3,0,1.56,6.09,1.29,2.2
西瓜,7,3,0,0,0.995,294.76,7.8,21.1,1,2.79,19.46,13.23,18.75
西红柿,7,3,0,0,0.986,287.75,10.35,25.8,0,5.84,20.76,9.63,10.23
香蕉,7,3,0,0,0.977,284.31,6.8,24.4,0,2.16,6.37,7.62,3.9
黄瓜,7,3,0,0,0.99,287.32,8.05,23.5,0,5.35,10.05,7.48,8.43
土豆,8,3,0,0,0.998,243.18,4.0,20.5,1,34.83,28.55,18.44,11.3
芒果,8,3,0,0,0.935,279.55,10.5,22.9,0,8.8,1.63,3.74,3.06
苹果,8,3,0,0,0.988,281.34,12.0,23.2,0,6.21,7.95,3.72,5.06
草莓,8,3,0,0,0.937,294.91,28.0,21.6,0,1.33,1.54,1.06,0.85
葡萄,8,3,0,0,0.959,293.46,23.0,17.9,0,2.78,3.7,1.72,0.38
西瓜,8,3,0,0,0.988,276.01,6.0,24.8,0,2.45,13.66,30.49,27.1
西红柿,8,3,0,0,0.973,277.52,9.0,23.6,0,6.41,16.21,10.12,5.07
香蕉,8,3,0,0,0.958,280.41,10.4,22.2,0,13.53,3.72,6.98,3.05
黄瓜,8,3,0,0,0.982,278.89,8.05,21.2,0,7.33,12.88,17.42,12.48
土豆,9,3,0,0,0.997,231.88,4.6,25.0,0,18.4,18.0,5.42,10.51
芒果,9,3,0,0,0.89,276.49,15.0,25.3,0,8.53,2.7,1.32,0.53
苹果,9,3,0,0,0.982,276.28,12.0,25.2,0,8.62,4.63,5.17,3.1
草莓,9,3,0,0,0.869,294.06,40.0,26.3,0,3.08,1.06,0.85,0.48
葡萄,9,3,0,0,0.935,293.08,26.0,21.7,1,2.2,0.72,3.0,0.52
西瓜,9,3,0,0,0.979,248.91,6.0,30.2,0,18.75,15.12,11.71,19.62
西红柿,9,3,0,0,0.959,272.45,9.0,25.2,1,10.23,2.34,4.52,1.99
香蕉,9,3,0,0,0.932,277.36,9.2,25.5,0,3.9,1.41,9.15,3.01
黄瓜,9,3,0,0,0.97,266.41,4.9,27.2,1,8.43,7.1,13.22,3.54
土豆,10,3,0,0,0.995,221.37,4.0,25.9,0,11.3,2.86,2.63,12.96
芒果,10,3,0,0,0.835,275.96,15.0,28.1,1,3.06,1.15,1.16,2.55
苹果,10,3,0,0,0.975,273.18,12.0,26.0,0,5.06,3.07,2.83,2.65
草莓,10,3,0,0,0.797,293.58,40.0,27.1,0,0.85,0.18,0.57,0.54
葡萄,10,3,0,0,0.909,292.56,20.0,22.5,1,0.38,0.47,0.42,2.03
西瓜,10,3,0,0,0.971,229.29,4.2,29.0,0,27.1,15.3,5.74,10.09
西红柿,10,3,0,0,0.943,270.46,11.7,27.6,0,5.07,5.23,3.44,13.24
香蕉,10,3,0,0,0.904,274.35,8.0,27.1,0,3.05,1.21,3.88,3.41
黄瓜,10,3,0,0,0.958,262.87,7.0,27.9,1,12.48,6.63,8.92,13.16
土豆,11,3,0,0,0.994,208.41,4.0,25.7,1,10.51,19.22,8.53,13.8
芒果,11,3,0,0,0.779,273.41,15.0,28.4,0,0.53,2.43,3.02,1.85
苹果,11,3,0,0,0.967,270.53,12.0,30.3,1,3.1,5.1,6.04,0.75
草莓,11,3,0,0,0.722,293.04,52.0,27.4,0,0.48,0.89,0.88,0.4
葡萄,11,3,0,0,0.871,290.53,23.0,27.1,0,0.52,4.27,3.45,0.96
西瓜,11,3,0,0,0.961,219.2,7.8,31.6,0,19.62,42.38,19.33,37.53
西红柿,11,3,0,0,0.926,257.22,6.3,30.3,0,1.99,2.31,7.73,7.48
香蕉,11,3,0,0,0.869,270.94,5.6,30.8,1,3.01,5.33,10.55,1.43
黄瓜,11,3,0,0,0.946,249.71,5.95,26.8,0,3.54,2.62,6.52,2.99
土豆,12,3,0,0,0.993,194.61,4.0,28.1,1,12.96,42.3,20.62,5.57
芒果,12,3,0,0,0.724,271.56,17.25,27.8,0,2.55,2.53,3.92,2.06
苹果,12,3,0,0,0.96,269.78,15.6,25.0,1,2.65,7.86,3.78,1.9
草莓,12,3,0,0,0.612,292.64,46.0,33.4,0,0.54,0.65,1.04,0.63
葡萄,12,3,0,0,0.828,289.57,26.0,29.2,0,2.03,3.08,2.88,1.29
西瓜,12,3,0,0,0.953,181.67,4.2,29.1,0,10.09,16.07,29.6,7.9
西红柿,12,3,0,0,0.908,249.74,9.0,29.5,0,13.24,3.64,4.3,8.83
香蕉,12,3,0,0,0.839,269.51,9.2,27.8,1,3.41,1.9,6.02,1.43
黄瓜,12,3,0,0,0.934,246.72,9.1,28.9,0,13.16,10.24,5.48,9.53
土豆,13,3,0,0,0.991,189.04,5.2,33.1,0,13.8,16.37,15.33,6.16
芒果,13,3,0,0,0.655,269.5,12.75,31.8,0,1.85,2.31,0.97,1.43
苹果,13,3,0,0,0.952,267.88,12.0,29.7,1,0.75,2.68,0.75,2.36
草莓,13,3,0,0,0.516,292.01,24.0,30.9,0,0.4,0.93,0.18,0.18
葡萄,13,3,0,0,0.777,288.28,20.0,32.5,0,0.96,0.38,0.61,0.68
西瓜,13,3,0,0,0.944,173.77,7.8,31.4,0,37.53,6.7,22.94,14.41
西红柿,13,3,0,0,0.89,240.91,6.3,31.5,0,7.48,3.16,3.63,2.86
香蕉,13,3,0,0,0.804,268.08,10.4,31.0,0,1.43,3.94,1.73,0.9
黄瓜,13,3,0,0,0.919,237.19,5.95,32.2,0,2.99,2.25,6.23,4.35
土豆,14,3,0,0,0.989,182.88,4.0,30.6,0,5.57,9.68,9.86,10.65
芒果,14,3,0,0,0.605,268.07,10.5,26.7,0,2.06,1.24,0.64,0.95
苹果,14,3,0,0,0.944,265.52,12.0,30.2,0,1.9,1.11,3.86,2.13
草莓,14,3,0,0,0.414,291.83,24.0,32.0,0,0.63,0.2,0.39,0.18
葡萄,14,3,0,0,0.723,287.6,20.0,33.7,0,1.29,0.8,0.77,0.7
西瓜,14,3,0,0,0.934,159.36,6.0,30.8,0,7.9,11.77,15.75,16.38
西红柿,14,3,0,0,0.872,238.05,9.0,31.1,0,8.83,3.5,3.24,1.13
香蕉,14,3,0,0,0.768,267.18,10.4,30.8,0,1.43,2.11,0.9,2.12
黄瓜,14,3,0,0,0.905,232.84,7.0,31.9,0,9.53,1.81,3.68,2.64
土豆,15,3,0,0,0.988,172.23,4.0,28.6,0,6.16,17.43,8.05,50.81
芒果,15,3,0,0,0.538,267.12,9.0,31.2,0,1.43,1.2,1.01,3.05
苹果,15,3,0,0,0.936,263.39,12.0,30.4,0,2.36,1.9,2.34,6.61
草莓,15,3,0,0,0.319,291.65,24.0,30.9,0,0.18,0.18,0.47,0.18
葡萄,15,3,0,0,0.674,286.9,20.0,31.4,0,0.68,1.23,0.38,1.81
西瓜,15,3,0,0,0.925,142.98,5.1,33.2,0,14.41,12.32,17.56,28.43
西红柿,15,3,0,0,0.854,236.92,11.7,29.6,0,2.86,5.09,3.32,10.99
香蕉,15,3,0,0,0.734,265.06,8.0,30.2,0,0.9,2.89,1.96,6.98
黄瓜,15,3,0,0,0.891,230.2,7.0,32.2,0,4.35,3.23,4.82,10.31
土豆,16,3,0,0,0.986,121.42,2.8,33.2,0,10.65,27.4,28.48,43.64
芒果,16,3,0,0,0.467,264.07,9.0,32.2,0,0.95,2.15,2.26,3.32
苹果,16,3,0,0,0.928,256.78,13.8,32.5,0,2.13,15.75,10.73,10.49
草莓,16,3,0,0,0.237,291.47,24.0,28.7,0,0.18,0.52,0.38,0.18
葡萄,16,3,0,0,0.625,285.09,20.0,31.8,0,0.7,2.62,2.71,4.05
西瓜,16,3,0,0,0.915,114.55,6.9,30.8,0,16.38,37.0,16.43,32.54
西红柿,16,3,0,0,0.838,225.93,7.65,28.0,0,1.13,8.01,9.37,8.0
香蕉,16,3,0,0,0.703,258.08,8.0,28.6,0,2.12,2.77,5.71,7.63
黄瓜,16,3,0,0,0.878,219.89,7.0,29.3,0,2.64,4.27,16.51,13.82
土豆,17,3,0,0,0.985,77.78,4.0,27.8,0,50.81,70.9,20.3,21.69
芒果,17,3,0,0,0.409,260.75,9.0,28.8,0,3.05,2.34,4.73,2.79
苹果,17,3,0,0,0.92,246.29,12.0,28.6,0,6.61,18.92,15.72,8.52
草莓,17,3,0,0,0.144,291.29,24.0,30.4,0,0.18,0.46,0.5,0.18
葡萄,17,3,0,0,0.59,281.04,12.0,26.0,0,1.81,4.71,2.79,3.98
西瓜,17,3,0,0,0.906,82.01,5.1,32.7,1,28.43,4.51,23.55,28.67
西红柿,17,3,0,0,0.821,217.93,10.35,30.0,0,10.99,19.87,8.96,12.66
香蕉,17,3,0,0,0.674,250.45,6.8,27.7,0,6.98,11.21,9.08,4.44
黄瓜,17,3,0,0,0.865,206.07,7.0,29.1,0,10.31,9.57,12.0,17.69
土豆,18,3,0,0,0.984,56.09,4.6,24.4,1,43.64,16.14,41.13,25.6
芒果,18,3,0,0,0.359,257.96,9.0,26.6,0,3.32,0.87,3.48,1.18
苹果,18,3,0,0,0.912,237.77,12.0,29.3,0,10.49,7.16,21.63,1.47
草莓,18,3,0,0,0.1,291.11,24.0,26.7,0,0.18,0.18,0.18,0.18
葡萄,18,3,0,0,0.564,277.06,12.0,22.2,0,4.05,1.29,1.69,2.6
西瓜,18,3,0,0,0.898,53.34,4.2,28.4,1,32.54,33.49,26.8,21.62
西红柿,18,3,0,0,0.809,205.27,9.0,23.1,0,8.0,11.12,16.92,9.59
香蕉,18,3,0,0,0.648,246.01,9.2,25.5,0,7.63,4.47,9.18,5.86
黄瓜,18,3,0,0,0.854,188.38,7.0,26.7,0,13.82,9.48,17.95,4.66
土豆,19,3,0,0,0.982,30.49,4.0,24.7,0,21.69,0.0,27.43,30.49
芒果,19,3,0,0,0.285,256.78,9.0,33.1,0,2.79,2.01,2.61,0.53
苹果,19,3,0,0,0.906,236.3,15.6,23.5,1,8.52,6.04,15.38,13.71
草莓,19,3,0,0,0.1,290.93,24.0,25.9,0,0.18,0.18,0.18,0.18
葡萄,19,3,0,0,0.526,274.46,12.0,27.2,0,3.98,2.06,2.64,2.17
西瓜,19,3,0,0,0.891,31.72,6.0,23.6,0,28.67,41.71,38.79,31.72
西红柿,19,3,0,0,0.796,195.68,9.0,22.8,0,12.66,7.49,4.09,14.12
香蕉,19,3,0,0,0.627,240.15,8.0,23.4,0,4.44,1.3,5.16,7.32
黄瓜,19,3,0,0,0.844,183.72,9.1,22.5,0,17.69,11.15,11.86,19.63
土豆,20,3,0,0,0.981,0.0,2.4,22.2,0,25.6,0.0,42.08,0.0
芒果,20,3,0,0,0.259,256.25,9.0,20.4,0,1.18,1.48,1.81,0.53
苹果,20,3,0,0,0.9,222.59,7.2,22.2,0,1.47,11.21,15.19,4.19
草莓,20,3,0,0,0.1,290.75,24.0,22.5,0,0.18,0.18,0.19,0.18
